Data,Campanha,Envios,Entregas,Cliques
2025-12-20,20251220_guanabara_insider_apppush_novoshorarios_geral_salxpet,93,91,14
2025-12-20,20251220_guanabara_insider_webpush_novoshorarios_geral_petxsal,26,25,4
2025-12-20,20251220_guanabara_insider_webpush_novoshorarios_geral_salxpet,93,91,14
2025-12-20,20251220_guanabara_insider_webpush_planejesuasferias_geral_bhzxcfb,140,137,21
2025-12-20,20251220_guanabara_insider_webpush_planejesuasferias_geral_bsbxgoi,126,123,19
2025-12-20,20251220_guanabara_insider_webpush_planejesuasferias_geral_goixbsb,13,12,2
2025-12-20,20251220_guanabara_insider_webpush_planejesuasferias_geral_jfoxrio,13,12,2
2025-12-20,20251220_guanabara_insider_webpush_planejesuasferias_geral_rioxjfo,126,123,19
2025-12-20,20251220_guanabara_insider_webpush_planejesuasferias_geral_sntxrio,6,5,1
2025-12-20,20251220_guanabara_insider_webpush_planejesuasferias_geral_spoxbsb,80,78,12
2025-12-18,20251218_guanabara_insider_apppush_informenews_bhz,140,137,21
2025-12-18,20251218_guanabara_insider_apppush_informenews_bsb,273,267,41
2025-12-18,20251218_guanabara_insider_apppush_informenews_for,693,679,104
2025-12-18,20251218_guanabara_insider_apppush_informenews_rio,406,397,61
2025-12-18,20251218_guanabara_insider_apppush_informenews_spo,246,241,37
2025-12-17,20251217_guanabara_insider_apppush_descontoprogressivo_compradores,1186,1162,178
2025-12-17,20251217_guanabara_insider_apppush_novoshorarios_geral_petxsal,13,12,2
2025-12-17,20251217_guanabara_insider_apppush_novoshorarios_geral_salxpet,113,110,17
2025-12-17,20251217_guanabara_insider_webpush_novoshorarios_geral_petxsal,40,39,6
2025-12-17,20251217_guanabara_insider_webpush_novoshorarios_geral_salxpet,86,84,13
2025-12-17,20251217_guanabara_pushnews_webpush_fimdeano_geral,4560,4468,684
2025-12-17,20251217_guanabara_pushnews_webpush_ofertasjaneiro_geral,6880,6742,1032
2025-12-16,20251216_guanabara_insider_apppush_cupom_bemvindo30_primeiracompra,3066,3004,460
2025-12-16,20251216_guanabara_insider_apppush_descontoprogressivo_compradores,1206,1181,181
2025-12-16,20251216_guanabara_pushnews_webpush_antecipe_carnaval_geral,8513,8342,1277
2025-12-15,20251215_guanabara_insider_apppush_descontoprogressivo_compradores,1440,1411,216
2025-12-15,20251215_guanabara_pushnews_webpush_altarotatividade_geral_bsbxgoi,120,117,18
2025-12-15,20251215_guanabara_pushnews_webpush_altarotatividade_geral_forxsob,513,502,77
2025-12-15,20251215_guanabara_pushnews_webpush_altarotatividade_geral_goixbsb,60,58,9
2025-12-15,20251215_guanabara_pushnews_webpush_altarotatividade_geral_jfoxrio,40,39,6
2025-12-15,20251215_guanabara_pushnews_webpush_altarotatividade_geral_rioxjfo,146,143,22
2025-12-15,20251215_guanabara_pushnews_webpush_altarotatividade_geral_sobxfor,80,78,12
2025-12-15,20251215_guanabara_pushnews_webpush_fimdeano_geral_bhzxrio,80,78,12
2025-12-15,20251215_guanabara_pushnews_webpush_fimdeano_geral_gruxrio,13,12,2
2025-12-15,20251215_guanabara_pushnews_webpush_fimdeano_geral_slzxter,53,51,8
2025-12-15,20251215_guanabara_pushnews_webpush_fimdeano_geral_terxprb,100,98,15
2025-12-15,20251215_guanabara_pushnews_webpush_ofertaleito_geral_jzoxfor,53,51,8
2025-12-15,20251215_guanabara_pushnews_webpush_ofertasjaneiro_geral_spoxbsb,253,247,38
2025-12-14,20251214_guanabara_insider_apppush_descontoprogressivo_compradores,1333,1306,200
2025-12-13,20251213_guanabara_insider_apppush_conversao_geral_rioxjfo,153,149,23
2025-12-13,20251213_guanabara_insider_apppush_conversao_geral_saoxube,120,117,18
2025-12-13,20251213_guanabara_insider_apppush_descontoprogressivo_compradores,1526,1495,229
2025-12-13,20251213_guanabara_insider_apppush_novoshorarios_geral_petxsal,33,32,5
2025-12-13,20251213_guanabara_insider_apppush_novoshorarios_geral_salxpet,126,123,19
2025-12-13,20251213_guanabara_insider_apppush_ofertajaneiro_geral_bsbxrio,186,182,28
2025-12-13,20251213_guanabara_insider_apppush_saidadesc_geral_bhzxrio,106,103,16
2025-12-13,20251213_guanabara_insider_webpush_conversao_geral_rioxjfo,113,110,17
2025-12-13,20251213_guanabara_insider_webpush_conversao_geral_saoxube,93,91,14
2025-12-13,20251213_guanabara_insider_webpush_novoshorarios_geral_petxsal,13,12,2
2025-12-13,20251213_guanabara_insider_webpush_novoshorarios_geral_salxpet,86,84,13
2025-12-13,20251213_guanabara_insider_webpush_ofertajaneiro_geral_bsbxrio,126,123,19
2025-12-13,20251213_guanabara_insider_webpush_saidadesc_geral_bhzxrio,86,84,13
2025-12-13,20251213_guanabara_pushnews_webpush_antecipeeconomize_geral,7806,7649,1171
2025-12-12,20251212_GatilhoSearch_apppush_30min_v2,260,254,39
2025-12-12,20251212_GatilhoSearch_webpush_30min_v2,33,32,5
2025-12-12,20251212_guanabara_insider_apppush_novoshorarios_geral_petxsal,46,45,7
2025-12-12,20251212_guanabara_insider_apppush_novoshorarios_geral_salxpet,153,149,23
2025-12-12,20251212_guanabara_insider_webpush_condicoesgnb_geral,2220,2175,333
2025-12-12,20251212_guanabara_insider_webpush_conversao_geral_bhzxrio,120,117,18
2025-12-12,20251212_guanabara_insider_webpush_conversao_geral_bsbxgyn,160,156,24
2025-12-12,20251212_guanabara_insider_webpush_conversao_geral_forxsob,420,411,63
2025-12-12,20251212_guanabara_insider_webpush_conversao_geral_gruxrio,13,12,2
2025-12-12,20251212_guanabara_insider_webpush_conversao_geral_gynxbsb,46,45,7
2025-12-12,20251212_guanabara_insider_webpush_conversao_geral_juaxfor,33,32,5
2025-12-12,20251212_guanabara_insider_webpush_conversao_geral_jzfxrio,33,32,5
2025-12-12,20251212_guanabara_insider_webpush_conversao_geral_rioxjzf,246,241,37
2025-12-12,20251212_guanabara_insider_webpush_conversao_geral_slzxter,140,137,21
2025-12-12,20251212_guanabara_insider_webpush_conversao_geral_sobxfor,33,32,5
2025-12-12,20251212_guanabara_insider_webpush_conversao_geral_terxprb,133,130,20
2025-12-12,20251212_guanabara_insider_webpush_novoshorarios_geral_petxsal,13,12,2
2025-12-12,20251212_guanabara_insider_webpush_novoshorarios_geral_salxpet,53,51,8
2025-12-12,20251212_guanabara_insider_webpush_ofertaexclusiva_geral_saoxbsb,186,182,28
2025-12-12,20251212_guanabara_webpush_GERAL,3393,3325,509
2025-12-11,20251211_guanabara_apppush_bemvindo30,2293,2247,344
2025-12-11,20251211_guanabara_apppush_comprepeloapp,2526,2475,379
2025-12-10,20251210_c_pushnotification_guanabara_GERAL,5966,5846,895
2025-12-10,20251210_guanabara_apppush_contrafluxo_cabofrio-bh,13,12,2
2025-12-10,20251210_guanabara_apppush_informenews_bh,166,162,25
2025-12-10,20251210_guanabara_apppush_informenews_brasilia,446,437,67
2025-12-10,20251210_guanabara_apppush_informenews_fortaleza,993,973,149
2025-12-10,20251210_guanabara_apppush_informenews_rj,406,397,61
2025-12-10,20251210_guanabara_apppush_informenews_sp,260,254,39
2025-12-10,20251210_guanabara_webpush_GERAL,2833,2776,425
2025-12-08,20251208_guanabara_webpush_GERAL,2320,2273,348
2025-12-07,20251207_c_pushnotification_guanabara_GERAL,3426,3357,514
2025-12-07,20251207_guanabara_webpush_GERAL,1646,1613,247
2025-12-07,20251207_guanabara_webpush_GERAL-begingcheckout,100,98,15
2025-12-07,20251207_guanabara_webpush_GERAL-search,253,247,38
2025-12-06,20251206_c_pushnotification_guanabara_GERAL,4386,4298,658
2025-12-05,20251205_c_pushnotification_guanabara_GERAL,4660,4566,699
2025-12-05,20251205_guanabara_webpush_GERAL,1993,1953,299
2025-12-04,20251204_GatilhoSearch_apppush_30min,1326,1299,199
2025-12-04,20251204_GatilhoSearch_webpush_30min,206,201,31
2025-12-04,20251204_c_pushnotification_guanabara_GERAL,4226,4141,634
2025-12-04,20251204_guanabara_webpush_GERAL,1733,1698,260
2025-12-03,20251203_c_pushnotification_guanabara_GERAL,4646,4553,697
2025-12-03,20251203_guanabara_webpush_GERAL,2646,2593,397
2025-12-02,20251202_c_pushnotification_guanabara_GERAL,4506,4415,676
2025-12-02,20251202_guanabara_webpush_GERAL,2866,2808,430
2025-12-02,20251202_guanabara_webpush_GERAL-search,420,411,63
2025-12-01,20251201_c_pushnotification_guanabara_GERAL,5953,5833,893
2025-12-01,20251201_guanabara_webpush_GERAL,2793,2737,419
2025-11-27,20251127_guanabara_webpush_BLACK35-search,293,287,44
2025-11-27,20251127_insider_email_manual_inativos3m__blackfriday_black50,593,581,89
2025-11-24,20251119_insider_email_manual_inativos3m-p2_blackfriday_black50,333,326,50
2025-11-24,20251121_guanabara_webpush_RJ_BH_inativos,20,19,3
2025-11-23,20251123_c_pushnotification_guanabara_GERAL,3973,3893,596
2025-11-23,20251123_guanabara_webpush_GERAL,1933,1894,290
2025-11-21,20251121_c_pushnotification_guanabara_GERAL,5533,5422,830
2025-11-21,20251121_guanabara_webpush_GERAL,3040,2979,456
2025-11-19,20251009_guanabara_journey_carrinho_apppush_1,13,12,2
2025-11-19,20251119_guanabara_webpush_RJ_BH_inativos,6,5,1
2025-11-19,20251119_insider_email_manual_inativos3m__blackfriday_black50,293,287,44
2025-11-19,20251119_insider_sms_blackfriday__inativos3m-black50,380,372,57
2025-11-18,20251118_guanabara_webpush_60-30-CARRINHO,6,5,1
2025-11-17,20251117_guanabara_webpush_BLACK15-search,780,764,117
2025-11-16,20251116_c_pushnotification_guanabara_GERAL,5020,4919,753
2025-11-16,20251116_guanabara_webpush_GERAL,1960,1920,294
2025-11-12,20251112_guanabara_webpush_BLACK15-geral,3386,3318,508
2025-11-12,20251112_guanabara_webpush_BLACK15-search,520,509,78
2025-11-11,20251111_guanabara_webpush_BLACK15-geral,2773,2717,416
2025-11-11,20251111_guanabara_webpush_BLACK15-search,640,627,96
2025-11-08,20251108_c_pushnotification_guanabara_GERAL,6473,6343,971
2025-11-08,20251108_guanabara_webpush_BLACK15-search,526,515,79
2025-11-04,20251104_guanabara_webpush_black15-search,733,718,110
2025-11-02,20251102_c_pushnotification_guanabara_GERAL,4993,4893,749
2025-11-02,20251102_guanabara_webpush_GERAL,1793,1757,269
2025-10-30,20251030_c_pushnotification_guanabara_GERAL,7413,7264,1112
2025-10-30,20251030_guanabara_webpush_GERAL,2366,2318,355
2025-10-26,20251026_c_pushnotification_guanabara_GERAL,6106,5983,916
2025-10-26,20251026_guanabara_webpush_GERAL,1713,1678,257
2025-10-24,20251024_c_pushnotification_guanabara_GERAL,7173,7029,1076
2025-10-24,20251024_guanabara_webpush_GERAL,2486,2436,373
2025-10-23,20250821_CarrinhoAbandonado_v1-smsonly-1dia,6,5,1
2025-10-22,20250821_CarrinhoAbandonado_blocoweb_email2,6,5,1
2025-10-19,20251019_c_pushnotification_guanabara_GERAL,4360,4272,654
2025-10-19,20251019_guanabara_webpush_GERAL,1786,1750,268
2025-10-15,20251014_guanabara_webpush_BH-RJ-SEARCH,26,25,4
2025-10-15,20251015_c_pushnotification_guanabara_GERAL,7266,7120,1090
2025-10-15,20251015_guanabara_webpush_GERAL,2440,2391,366
2025-10-14,20250821_CarrinhoAbandonado_blocoapp_email1,13,12,2
2025-10-14,20250821_CarrinhoAbandonado_blocoapp_email5,13,12,2
2025-10-14,20250821_CarrinhoAbandonado_v1_WebPush_blocoapp_push3,13,12,2
2025-10-14,20251014_guanabara_webpush_BRASILIA-SP-SEARCH,13,12,2
2025-10-13,20250821_CarrinhoAbandonado_v1_WebPush_blocoemail_push2,6,5,1
2025-10-13,20250821_CarrinhoAbandonado_v1_WebPush_blocoweb_push2,13,12,2
2025-10-13,20250821_CarrinhoAbandonado_v1_WebPush_blocoweb_push3,6,5,1
2025-10-12,20250821_CarrinhoAbandonado_v1_WebPush_blocoapp_push2,6,5,1
2025-10-11,20250821_CarrinhoAbandonado_v1-smsonly-30min,20,19,3
2025-10-11,20250821_CarrinhoAbandonado_v1_WebPush_blocoapp_push1,6,5,1
2025-10-11,20250821_CarrinhoAbandonado_v1_WebPush_blocoemail_push1,20,19,3
2025-10-10,20250821_CarrinhoAbandonado_blocoweb_email1,6,5,1
2025-10-10,20250821_CarrinhoAbandonado_v1-smsemail-3dias,6,5,1
2025-10-09,20250821_CarrinhoAbandonado_blocoapp_email4,6,5,1
2025-10-09,20250821_CarrinhoAbandonado_email2,6,5,1
2025-10-09,20250821_CarrinhoAbandonado_v1_WebPush_blocoweb_push1,33,32,5
2025-10-09,20251009_guanabara_journey_carrinho_apppush1,20,19,3
2025-10-07,20251007_c_pushnotification_guanabara_GERAL,6026,5905,904
2025-10-07,20251007_guanabara_webpush_GERAL,1980,1940,297
2025-10-05,20251005_c_pushnotification_guanabara_GERAL,5980,5860,897
2025-10-05,20251005_guanabara_webpush_GERAL,1486,1456,223
2025-10-03,20251003_c_pushnotification_guanabara_GERAL,7546,7395,1132
2025-10-03,20251003_guanabara_webpush_GERAL,1420,1391,213
2025-10-02,20251002_c_pushnotification_guanabara_GERAL,6700,6566,1005
2025-10-02,20251002_guanabara_webpush_GERAL,1746,1711,262
2025-09-23,20250821_CarrinhoAbandonado_email1,6,5,1
2025-09-23,20250821_CarrinhoAbandonado_v1,20,19,3
2025-09-07,20250907_c_pushnotification_guanabara_GERAL,5646,5533,847
2025-09-07,20250907_guanabara_webpush_geral,146,143,22
2025-09-02,20250902_c_pushnotification_guanabara_GERAL,7886,7728,1183
2025-09-02,20250902_guanabara_webpush_geral,273,267,41
2025-08-23,20250823_c_pushnotification_guanabara_GERAL,8160,7996,1224
2025-08-23,20250823_guanabara_webpush_geral,266,260,40
2025-08-13,20250813_c_pushnotification_guanabara_GERAL,8053,7891,1208
2025-08-13,20250813_guanabara_webpush_geral,566,554,85
2025-08-11,20250811_c_pushnotification_guanabara_GERAL,6533,6402,980
2025-08-10,20250810_c_pushnotification_guanabara_GERAL,5526,5415,829
2025-08-09,20250809_c_pushnotification_guanabara_GERAL,7713,7558,1157
2025-08-08,20250808_c_pushnotification_guanabara_GERAL,7626,7473,1144
2025-08-07,20250807_c_pushnotification_guanabara_GERAL,6553,6421,983
2025-08-06,20250806_c_pushnotification_guanabara_ANTECIPE-GERAL,10293,10087,1544
2025-08-05,20250805_c_pushnotification_guanabara_ANTECIPE-GERAL,9626,9433,1444
2025-08-01,20250801_c_pushnotification_guanabara_ANTECIPE-GERAL,8506,8335,1276
2025-07-31,20250731_c_pushnotification_guanabara_ANTECIPE-GERAL,9313,9126,1397
2025-07-30,20250730_c_pushnotification_guanabara_GERAL,10360,10152,1554
2025-07-29,20250729_guanabara_webpush_antecedencia_geral1,386,378,58
2025-07-27,20250727_c_pushnotification_guanabara_GERAL,5653,5539,848
2025-07-26,20250726_c_pushnotification_guanabara_GERAL,6626,6493,994
2025-07-25,20250725_guanabara_webpush_corre15_geral1,240,235,36
2025-07-24,20250724_guanabara_webpush_mais30_geral1,146,143,22
2025-07-23,20250723_c_pushnotification_guanabara_GERAL,7966,7806,1195
2025-07-21,20250721_c_pushnotification_guanabara_GERAL,7926,7767,1189
2025-07-14,20250714_c_pushnotification_guanabara_GERAL,7560,7408,1134
2025-07-13,20250713_c_pushnotification_guanabara_GERAL,4926,4827,739
2025-07-12,20250712_c_pushnotification_guanabara_GERAL,6266,6140,940
2025-07-12,"20250712_c_pushnotification_guanabara_GERAL#:~:text=Podemos-,coletar,-cookies?",6,5,1
2025-07-11,20250711_c_pushnotification_guanabara_GERAL,7553,7401,1133
2025-07-07,20250707_c_pushnotification_guanabara_GERAL,8260,8094,1239
2025-07-06,20250706_c_pushnotification_guanabara_GERAL,5573,5461,836
2025-07-05,20250705_c_pushnotification_guanabara_GERAL,6193,6069,929
2025-07-04,20250704_c_pushnotification_guanabara_GERAL,7320,7173,1098
2025-07-03,20250703_c_pushnotification_guanabara_GERAL,7446,7297,1117
2025-07-01,20250701_c_pushnotification_guanabara_GERAL,5533,5422,830
2025-06-30,20250630_c_pushnotification_guanabara_GERAL,7433,7284,1115
2025-06-29,20250629_c_pushnotification_guanabara_GERAL,4486,4396,673
2025-06-28,20250628_c_pushnotification_guanabara_GERAL,5926,5807,889
2025-06-27,20250627_c_pushnotification_guanabara_GERAL,7933,7774,1190
2025-06-26,20250626_c_pushnotification_guanabara_GERAL,7933,7774,1190
2025-06-25,20250625_c_pushnotification_guanabara_GERAL,7713,7558,1157
2025-06-23,20250623_c_pushnotification_guanabara_GERAL,8060,7898,1209
2025-06-22,20250622_c_pushnotification_guanabara_GERAL,5733,5618,860
2025-06-19,20250619_c_pushnotification_guanabara_GERAL,6233,6108,935
2025-06-09,20250609_c_pushnotification_guanabara_GERAL,7933,7774,1190
2025-06-07,20250607_c_pushnotification_guanabara_GERAL,6726,6591,1009
2025-05-31,20250531_c_pushnotification_guanabara_GERAL,4913,4814,737
2025-05-30,20250530_c_pushnotification_guanabara_GERAL,6326,6199,949
2025-05-28,20250528_c_pushnotification_guanabara_GERAL,5993,5873,899
2025-05-27,20250527_c_pushnotification_guanabara_GERAL,6780,6644,1017
2025-05-27,20250527_c_pushnotification_guanabara_GERAL_FESTAJUNINA,2773,2717,416
2025-05-26,20250526_c_pushnotification_guanabara_GERAL,6106,5983,916
2025-05-25,20250525_c_pushnotification_guanabara_GERAL,4886,4788,733
2025-05-24,20250524_c_pushnotification_guanabara_GERAL,4426,4337,664
2025-05-23,20250523_c_pushnotification_guanabara_GERAL,4626,4533,694
2025-05-22,20250522_c_pushnotification_guanabara_GERAL,5786,5670,868
2025-05-21,20250521c_pushnotification_guanabara_GERAL,5506,5395,826
2025-05-19,20250519_c_pushnotification_guanabara_GERAL,5573,5461,836
2025-05-18,20250518_c_pushnotification_guanabara_GERAL,4026,3945,604
2025-05-17,20250517_c_pushnotification_guanabara_GERAL,4086,4004,613
2025-05-16,20250516_c_pushnotification_guanabara_GERAL,5446,5337,817
2025-05-15,20250515_c_pushnotification_guanabara_GERAL,5720,5605,858
2025-05-14,20250514_c_pushnotification_guanabara_GERAL,5633,5520,845
2025-05-13,20250513_c_pushnotification_guanabara_GERAL,4726,4631,709
2025-05-12,20250512_c_pushnotification_guanabara_GERAL,5646,5533,847
2025-05-11,20250511_c_pushnotification_guanabara_GERAL,5140,5037,771
2025-05-10,20250510_c_pushnotification_guanabara_GERAL,4426,4337,664
2025-05-09,20250509_c_pushnotification_guanabara_GERAL,4946,4847,742
2025-05-08,20250508_c_pushnotification_guanabara_GERAL,5620,5507,843
2025-05-07,20250507_c_pushnotification_guanabara_GERAL,5526,5415,829
2025-05-06,20250506_c_pushnotification_guanabara_GERAL,4353,4265,653
2025-05-06,20250506_c_pushnotification_guanabara_GERAL1,3373,3305,506
2025-05-05,20250505_c_pushnotification_guanabara_GERAL,6206,6081,931
2025-05-05,20250505_c_pushnotification_guanabara_GERAL1,3493,3423,524
2025-05-04,20250504_c_pushnotification_guanabara_GERAL,3706,3631,556
2025-05-03,20250503_c_pushnotification_guanabara_GERAL,3900,3822,585
2025-05-01,20250501_c_pushnotification_guanabara_GERAL,3553,3481,533
2025-04-30,20250430_c_pushnotification_guanabara_GERAL,10286,10080,1543
2025-04-29,20250429_c_pushnotification_guanabara_GERAL1,4060,3978,609
2025-04-29,20250429_c_pushnotification_guanabara_GERAL2,4633,4540,695
2025-04-28,20250428_c_pushnotification_guanabara_GERAL,5460,5350,819
2025-04-28,20250428_c_pushnotification_guanabara_GERAL2,3453,3383,518
2025-04-27,20250427_c_pushnotification_guanabara_GERAL,3400,3332,510
2025-04-26,20250426_c_pushnotification_guanabara_GERAL,3893,3815,584
2025-04-25,20250425_c_pushnotification_guanabara_GERAL1,5413,5304,812
2025-04-25,20250425_c_pushnotification_guanabara_GERAL2,3793,3717,569
2025-04-24,20250424_c_pushnotification_guanabara_GERAL,5140,5037,771
2025-04-24,20250424_c_pushnotification_guanabara_GERAL1,3386,3318,508
2025-04-23,20250423_c_pushnotification_guanabara_GERAL,5720,5605,858
2025-04-23,20250423_c_pushnotification_guanabara_GERAL1,3780,3704,567
2025-04-22,20250422_c_pushnotification_guanabara_GERAL,4406,4317,661
2025-04-22,20250422_c_pushnotification_guanabara_GERAL1,3433,3364,515
2025-04-21,20250421_c_pushnotification_guanabara_GERAL1,4266,4180,640
2025-04-20,20250420_c_pushnotification_guanabara_GERAL,3200,3136,480
2025-04-19,20250419_c_pushnotification_guanabara_GERAL,4153,4069,623
2025-04-18,20250418_c_pushnotification_guanabara_GERAL,3873,3795,581
2025-04-18,20250418_c_pushnotification_guanabara_GERAL2,3413,3344,512
2025-04-17,20250417_c_pushnotification_guanabara_GERAL,8373,8205,1256
2025-04-16,20250416_c_pushnotification_guanabara_GERAL1,4586,4494,688
2025-04-16,20250416_c_pushnotification_guanabara_GERAL2,5493,5383,824
2025-04-15,20250415_c_pushnotification_guanabara_GERAL,4273,4187,641
2025-04-15,20250415_c_pushnotification_guanabara_GERAL1,3366,3298,505
2025-04-14,20250414_c_pushnotification_guanabara_GERAL,5440,5331,816
2025-04-14,20250414_c_pushnotification_guanabara_GERAL1,3786,3710,568
2025-04-13,20250413_c_pushnotification_guanabara_GERAL,3426,3357,514
2025-04-12,20250412_c_pushnotification_guanabara_GERAL,4093,4011,614
2025-04-11,20250411_c_pushnotification_guanabara_GERAL,5320,5213,798
2025-04-11,20250411_c_pushnotification_guanabara_GERAL1,3313,3246,497
2025-04-10,20250410_c_pushnotification_guanabara_GERAL,5986,5866,898
2025-04-10,20250410_c_pushnotification_guanabara_GERAL1,3366,3298,505
2025-04-09,20250409_c_pushnotification_guanabara_GERAL,5453,5343,818
2025-04-09,20250409_c_pushnotification_guanabara_GERAL1,3773,3697,566
2025-04-08,20250408_c_pushnotification_guanabara_GERAL,4960,4860,744
2025-04-07,20250407_c_pushnotification_guanabara_GERAL,4833,4736,725
2025-04-06,20250406_c_pushnotification_guanabara_GERAL,3353,3285,503
2025-04-05,20250405_c_pushnotification_guanabara_GERAL,3840,3763,576
2025-04-05,20250405_c_pushnotification_guanabara_GERAL1,33,32,5
2025-04-04,20250404_c_pushnotification_guanabara_GERAL,5393,5285,809
2025-04-04,20250404_c_pushnotification_guanabara_GERAL1,3000,2940,450
2025-04-03,20250403_c_pushnotification_guanabara_GERAL,3646,3573,547
2025-04-02,20250402_c_pushnotification_guanabara_GERAL,5880,5762,882
2025-04-01,20250401_c_pushnotification_guanabara_GERAL,4280,4194,642
2025-04-01,20250401_c_pushnotification_guanabara_GERAL2,3533,3462,530
2025-03-31,20250331_c_pushnotification_guanabara_GERAL,3446,3377,517
2025-03-29,20250329_c_pushnotification_guanabara_GERAL,4733,4638,710
2025-03-28,20250328_c_pushnotification_guanabara_GERAL,3980,3900,597
2025-03-28,20250328_c_pushnotification_guanabara_GERAL2,3253,3187,488
2025-03-27,20250327_c_pushnotification_guanabara_GERAL,2906,2847,436
2025-03-26,20250326_c_pushnotification_guanabara_GERAL,5520,5409,828
2025-03-26,20250326_c_pushnotification_guanabara_GERAL1,1006,985,151
2025-03-25,20250325_c_pushnotification_guanabara_GERAL,4020,3939,603
2025-03-25,20250325_c_pushnotification_guanabara_GERAL1,3153,3089,473
2025-03-24,20250324_c_pushnotification_guanabara_GERAL,2093,2051,314
2025-03-24,20250324_c_pushnotification_guanabara_GERAL1,3393,3325,509
2025-03-23,20250323_c_pushnotification_guanabara_GERAL,3540,3469,531
2025-03-22,20250322_c_pushnotification_guanabara_GERAL,3360,3292,504
2025-03-21,20250321_c_pushnotification_guanabara_GERAL,6160,6036,924
2025-03-20,20250320_c_pushnotification_guanabara_GERAL,2986,2926,448
2025-03-19,20250319_c_pushnotification_guanabara_GERAL,2020,1979,303
2025-03-18,20250318_c_pushnotification_guanabara_GERAL,4986,4886,748
2025-03-17,20250317_c_pushnotification_guanabara_GERAL,2820,2763,423
2025-03-17,20250317_c_pushnotification_guanabara_GERALCEARA,773,757,116
2025-03-16,20250316_c_pushnotification_guanabara_GERAL,4226,4141,634
2025-03-16,20250316_c_pushnotification_guanabara_GERAL1,3153,3089,473
2025-03-15,20250315_c_pushnotification_guanabara_GERAL,5260,5154,789
2025-03-14,20250314_c_pushnotification_guanabara_GERAL,6113,5990,917
2025-03-13,20250313_c_pushnotification_guanabara_GERAL,6500,6370,975
2025-03-13,20250313_c_pushnotification_guanabara_GERAL2,4226,4141,634
2025-03-13,20250313_c_pushnotification_guanabara_GERAL3,3140,3077,471
2025-03-12,20250312_c_pushnotification_guanabara_GERAL,6333,6206,950
2025-03-12,20250312_c_pushnotification_guanabara_GERAL2,4433,4344,665
2025-03-12,20250312_c_pushnotification_guanabara_GERAL3,3280,3214,492
2025-03-11,20250311_c_pushnotification_guanabara_GERAL,4806,4709,721
2025-03-11,20250311_c_pushnotification_guanabara_GERAL2,4573,4481,686
2025-03-11,20250311_c_pushnotification_guanabara_GERAL3,3333,3266,500
2025-03-10,20250310_c_pushnotification_guanabara_GERAL,9286,9100,1393
2025-03-09,20250309_c_pushnotification_guanabara_GERAL,3966,3886,595
2025-03-08,20250308_c_pushnotification_guanabara_GERAL,4700,4606,705
2025-03-07,20250307_c_pushnotification_guanabara_GERAL,8660,8486,1299
2025-03-06,20250306_c_pushnotification_guanabara_GERAL,4273,4187,641
2025-03-05,20250305_c_pushnotification_guanabara_GERAL,5366,5258,805
2025-03-05,20250305_c_pushnotification_guanabara_GERAL1,3440,3371,516
2025-03-04,20250304_c_pushnotification_guanabara_GERAL,4373,4285,656
2025-03-02,20250302_c_pushnotification_guanabara_GERAL4,3313,3246,497
2025-03-02,20250302_c_pushnotification_guanabara_GERAL5,3073,3011,461
2025-03-02,20250302_c_pushnotification_guanabara_GERAL6,2426,2377,364
2025-03-01,20250301_c_pushnotification_guanabara_GERAL1,4153,4069,623
2025-03-01,20250301_c_pushnotification_guanabara_GERAL2,3386,3318,508
2025-03-01,20250301_c_pushnotification_guanabara_GERAL3,2420,2371,363
2025-02-28,20250303_c_pushnotification_guanabara_GERAL,20,19,3
2025-02-27,20250227_c_pushnotification_guanabara_GERAL1,5626,5513,844
2025-02-27,20250228_c_pushnotification_guanabara_GERAL6,6,5,1
2025-02-26,20250226_c_pushnotification_guanabara_GERAL,3866,3788,580
2025-02-24,20250224_c_pushnotification_guanabara_GERAL2,140,137,21
2025-02-24,20250224_c_pushnotification_guanabara_GERAL3,73,71,11
2025-02-23,20250223_c_pushnotification_guanabara_GERAL,86,84,13
2025-02-22,20250222_c_pushnotification_guanabara_GERALCARNAVAL1,100,98,15
2025-02-21,20250220_c_pushnotification_guanabara_GERALCARNAVAL,73,71,11
2025-02-21,20250221_c_pushnotification_guanabara_GERALCARNAVAL2,26,25,4
2025-02-19,20250219_c_pushnotification_guanabara_GERAL,6653,6519,998
2025-02-18,20250218_c_pushnotification_guanabara_GERAL,6046,5925,907
2025-02-18,20250218_c_pushnotification_guanabara_GERAL2,4193,4109,629
2025-02-17,20250217_c_pushnotification_guanabara_GERAL,1993,1953,299
2025-02-17,20250217_c_pushnotification_guanabara_GERAL2,3553,3481,533
2025-02-16,20250216_c_pushnotification_guanabara_GERAL,4053,3971,608
2025-02-15,20250215_c_pushnotification_guanabara_GERAL,4506,4415,676
2025-02-14,20250214_c_pushnotification_guanabara_GERAL,6066,5944,910
2025-02-14,20250214_c_pushnotification_guanabara_GERAL2,5120,5017,768
2025-02-14,20250214_c_pushnotification_guanabara_GERAL3,3160,3096,474
2025-02-13,20250213_c_pushnotification_guanabara_GERAL,5846,5729,877
2025-02-13,20250213_c_pushnotification_guanabara_GERAL2,5600,5488,840
2025-02-12,20250212_c_pushnotification_guanabara_GERAL,6893,6755,1034
2025-02-11,20250211_c_pushnotification_guanabara_GERAL,5513,5402,827
2025-02-11,20250211_c_pushnotification_guanabara_GERAL2,3693,3619,554
